date,temp_avg,count_rb,count_g,avg_svl_rb,avg_svl_g,avg_time,site,boards,mowed,field_200m,field_900m,field_1000m,forest_200m,forest_300m,forest_700m,forest_800m,road_300m,road_500m,road_800m,sides_300m,sides_500m,sides_600m,urban_100m,urban_200m,urban_300m,urban_1000m,water_600m,water_800m,water_900m
2021203,23.2,0,1,,37,1120,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021211,17.9,0,1,,17.5,1719,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021225,28.2,0,0,,,1130,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021232,29.2,0,0,,,1117.25,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021237,32.2,0,0,,,1530,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021246,20.5,0,0,,,1730,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021253,18.8,0,0,,,1446,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021257,18,0,0,,,1000,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021268,21.6,0,0,,,1503.5,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021273,15.2,0,0,,,1430,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2020171,27,0,0,,,930,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020178,23.2,0,0,,,1100,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020185,24.7,0,0,,,900,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020199,25.1,0,0,,,1100,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020205,19.7,0,0,,,900,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020213,26.6,0,0,,,1130,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020219,20.9,0,0,,,1030,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020226,28.5,0,0,,,1100,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020232,19.3,1,0,7.6,,944,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020238,22.3,0,0,,,1230,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020282,6.8,0,0,,,1100,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020290,9.7,0,0,,,1400,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021137,25.1,0,0,,,1445,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021144,21.2,0,0,,,1500,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021151,23.7,0,0,,,1700,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021160,27,0,0,,,1130,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021167,20.2,0,0,,,1530,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021173,15.6,2,0,14.05,,1512.5,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021180,26.3,0,0,,,1130,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021186,27,3,0,14.13333333,,1325.75,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021193,26.9,0,0,,,1400,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021200,28.6,1,0,16.3,,1317,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021201,24.3,0,0,,,1328,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021215,24.9,6,0,16.28333333,,1543.833333,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021228,24.9,0,0,,,1280,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021235,26.7,1,0,8,,1332.5,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021264,22.7,0,0,,,1200,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2021271,15,0,0,,,1430,13,20,1,0.677419355,0.396707819,0.370068027,0.322580645,0.423076923,0.507133593,0.525128205,1.312303099,4.229683121,4.406255557,1,2,2,0,0,0,0.059183673,0,0,0
2020171,28.5,0,0,,,1000,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020178,20.7,0,0,,,930,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020185,26.1,0,0,,,1000,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020195,24.5,0,0,,,1230,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020199,25.1,0,0,,,1130,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020205,19.7,0,0,,,930,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020213,25.8,0,0,,,1030,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020219,22.2,0,0,,,1100,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020226,26.9,0,0,,,1000,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020232,20.9,2,0,8.75,,1039.666667,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020238,23.1,1,0,6.1,,1015,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020261,12.6,0,0,,,1330,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020268,17.9,11,0,7.666666667,,1327.166667,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020278,13.7,1,0,7.5,,1327,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020290,10.6,1,0,6,,1251,14,20,0,0.246753247,0.143238434,0.138506164,0.753246753,0.741721854,0.799715909,0.809734513,1.748718238,2.074541768,1.94408525,0,1,1,0,0,0,0.000725163,0.011320755,0.029867257,0.03024911
2020155,15.4,1,0,19.1,,1339,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020163,22.4,3,0,18.3,,1134,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020171,28.5,0,0,,,1030,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020178,20.7,0,0,,,900,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020185,26.1,0,0,,,1030,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020195,24.85,2,0,25.75,,1288.5,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020199,26.4,0,0,,,1200,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020205,19.4,0,0,,,1000,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020213,26.6,0,0,,,1100,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020219,22.2,0,0,,,1130,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020226,26.9,1,0,15.4,,1031.5,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020232,21.8,6,1,12.08333333,16.4,1121.625,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020238,22.6,8,0,8.3125,,1088.375,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020246,21.97142857,7,0,8.271428571,,1088.285714,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020254,13.43333333,8,0,8.8375,,893.2222222,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020261,13.88181818,22,0,10.03181818,,1470.636364,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020268,18.9,9,0,7.666666667,,1419.4,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020278,13.7,1,0,8,,1350,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020282,8,3,0,7,,1201,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020290,10.5,0,0,,,1300,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021130,15.7,0,0,,,1200,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021137,24.7,5,2,14.86,20.45,1323.375,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021144,21.384,17,7,16.24705882,21.55714286,1622.8,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021151,23.7,13,0,15.9,,1632.125,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021160,28.2,1,0,13,,1319,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021167,20.4,5,0,16.86,,1427.555556,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021173,16.02,5,0,15.56,,1584.6,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021180,26.6,3,0,16.73333333,,1041.5,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021186,27.6,6,5,19.51666667,39.36,1430,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021193,26.5,0,1,,29,1328,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021200,28.7,0,0,,,1400,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021215,25.21111111,13,5,18.17692308,17.08,1674.388889,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021228,25.08823529,4,8,14.125,25.25,1408.588235,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021235,26.3,2,0,8,,1255,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021243,24,0,0,,,1230,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021258,17.9,1,0,10,,1058,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021264,21.9,1,0,9.3,,1117,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2021271,16,0,0,,,1500,15,20,0,0.557522124,0.208622017,0.197452229,0.442477876,0.504807692,0.761620977,0.767772512,1.195719752,1.749035763,1.641949922,0,1,1,0,0,0,0.000636943,0.001560062,0.011374408,0.020785219
2020171,29.6,1,0,21.6,,1142,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020178,19.5,1,0,26.4,,819,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020185,27.7,0,0,,,1130,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020193,23.3,2,0,24.55,,913.5,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020199,27.9,1,0,20.5,,1347,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020205,19.7,2,0,22.9,,908.5,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020213,27.9,0,0,,,1230,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020219,19.4,1,0,24.6,,921,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020226,28.7,1,0,24.6,,1229,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020232,19.3,0,0,,,900,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020238,22.5,0,0,,,1330,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020268,16.6,1,0,10,,1132.5,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020282,6.7,0,0,,,1000,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2020290,9.7,0,0,,,1430,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021137,25.6,2,0,10.8,,1536,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021144,20,1,0,22.4,,1426.5,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021151,23,1,0,9.5,,1816,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021160,27,1,0,21.5,,1126,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021167,20.2,1,0,13.2,,1552,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021173,15.2,3,0,17.4,,1426.666667,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021180,24.7,0,0,,,1200,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021186,26.1,1,0,16.5,,1242,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021193,26.9,0,0,,,1430,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021200,28,0,0,,,1200,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021215,24.5,1,0,20,,1433,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
2021228,24.35,1,0,23,,1185,16,20,1,0.433333333,0.117896522,0.106397775,0.566666667,0.583333333,0.739892183,0.744479495,9.689388299,6.231852679,4.648828156,1,1,1,0,0,0.005952381,0.11961057,0,0.002103049,0.005937235
